# report v0.1.0 (Apr 13, 2023)
# Database: MetaSBT-Viruses
# Timestamp: 2023-04-17 15:13:36
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination	Mean strain heterogeneity
MSBT1483	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_tauri_virus_2	0	1	0.247839	na	na	na
MSBT2790	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Bathycoccus_sp_RCC716_virus_1	0	1	0.219294	na	na	na
MSBT1506	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_OlV4	0	1	0.247678	na	na	na
MSBT2060	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_mediterraneus_virus_1	0	1	0.257877	na	na	na
MSBT2059	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_7	0	1	0.245772	na	na	na
MSBT2016	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Yellowstone_lake_phycodnavirus_3	0	1	0.241587	na	na	na
MSBT1650	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_tauri_virus_RT_2011	0	1	0.254972	na	na	na
MSBT1505	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_OlV3	0	1	0.250665	na	na	na
MSBT1507	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_OlV5	0	1	0.24794	na	na	na
MSBT1509	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Micromonas_pusilla_virus_12T	0	1	0.264362	na	na	na
MSBT2014	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Yellowstone_lake_phycodnavirus_1	0	1	0.266287	na	na	na
MSBT1536	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_1	0	1	0.250744	na	na	na
MSBT1508	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_OlV6	0	1	0.247696	na	na	na
MSBT1535	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Micromonas_sp_RCC1109_virus_MpV1	0	1	0.24927	na	na	na
MSBT2791	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Bathycoccus_sp_RCC716_virus_3	0	1	0.239165	na	na	na
MSBT452	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_NY2A	0	1	0.290615	na	na	na
MSBT2225	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Only_Syngen_Nebraska_virus_5	0	1	0.309112	na	na	na
MSBT1106	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Acanthocystis_turfacea_chlorella_virus_1	0	1	0.305743	na	na	na
MSBT1207	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_AR158	0	1	0.288687	na	na	na
MSBT41	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_1	0	1	0.301336	na	na	na
MSBT307	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Volepox_virus	0	1	0.218042	na	na	na
MSBT285	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Ectromelia_virus	0	4	0.229503	na	na	na
MSBT3	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Vaccinia_virus	0	130	0.258675	na	na	na
MSBT2693	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Akhmeta_virus	0	6	0.242942	na	na	na
MSBT5	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Raccoonpox_virus	0	2	0.220957	na	na	na
MSBT4	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Variola_virus	0	55	0.223543	na	na	na
MSBT1	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Cowpox_virus	0	92	0.267671	na	na	na
MSBT795	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Skunkpox_virus	0	1	0.222993	na	na	na
MSBT305	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Taterapox_virus	0	1	0.225346	na	na	na
MSBT2	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Monkeypox_virus	0	5179	0.223218	na	na	na
MSBT306	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Camelpox_virus	0	9	0.227979	na	na	na
MSBT537	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Alphaentomopoxvirus|s__Anomala_cuprea_entomopoxvirus	0	1	0.147429	na	na	na
MSBT641	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Deltaentomopoxvirus|s__Melanoplus_sanguinipes_entomopoxvirus	0	1	0.121498	na	na	na
MSBT735	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Parapoxvirus|s__Bovine_papular_stomatitis_virus	0	4	0.184856	na	na	na
MSBT736	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Parapoxvirus|s__Parapoxvirus_of_red_deer_in_New_Zealand	0	1	0.175889	na	na	na
MSBT6	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Parapoxvirus|s__Orf_virus	0	24	0.214661	na	na	na
MSBT734	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Parapoxvirus|s__Pseudocowpox_virus	0	2	0.191728	na	na	na
MSBT393	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Oryzopoxvirus|s__Cotia_virus	0	2	0.149589	na	na	na
MSBT584	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Oryzopoxvirus|s__BeAn_58058_virus	0	1	0.148813	na	na	na
MSBT2174	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Pteropopoxvirus|s__Pteropox_virus	0	1	0.190498	na	na	na
MSBT2540	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Crocodylidpoxvirus|s__Saltwater_crocodilepox_virus	0	16	0.222434	na	na	na
MSBT1816	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Crocodylidpoxvirus|s__Nile_crocodilepox_virus	0	1	0.217172	na	na	na
MSBT668	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Yatapoxvirus|s__Tanapox_virus	0	3	0.171546	na	na	na
MSBT388	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Yatapoxvirus|s__Yaba_monkey_tumor_virus	0	1	0.171088	na	na	na
MSBT11	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Leporipoxvirus|s__Myxoma_virus	0	117	0.274017	na	na	na
MSBT10	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Leporipoxvirus|s__Rabbit_fibroma_virus	0	1	0.218703	na	na	na
MSBT2452	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Centapoxvirus|s__NY_014_poxvirus	0	1	0.198571	na	na	na
MSBT1629	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Centapoxvirus|s__Yokapox_virus	0	1	0.161176	na	na	na
MSBT1845	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Vespertilionpoxvirus|s__Eptesipox_virus	0	2	0.143143	na	na	na
MSBT13	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Molluscipoxvirus|s__Molluscum_contagiosum_virus	0	30	0.239669	na	na	na
MSBT12	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Suipoxvirus|s__Swinepox_virus	0	7	0.177595	na	na	na
MSBT1701	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Betaentomopoxvirus|s__Mythimna_separata_entomopoxvirus	0	1	0.162392	na	na	na
MSBT14	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Betaentomopoxvirus|s__Choristoneura_biennis_entomopoxvirus	0	1	0.163336	na	na	na
MSBT296	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Betaentomopoxvirus|s__Amsacta_moorei_entomopoxvirus	0	1	0.132616	na	na	na
MSBT9	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Capripoxvirus|s__Sheeppox_virus	0	19	0.154186	na	na	na
MSBT865	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Capripoxvirus|s__Goatpox_virus	0	12	0.167328	na	na	na
MSBT526	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Capripoxvirus|s__Lumpy_skin_disease_virus	0	72	0.169528	na	na	na
MSBT2531	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Cervidpoxvirus|s__White_tailed_deer_poxvirus	0	1	0.171782	na	na	na
MSBT1080	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Cervidpoxvirus|s__Mule_deerpox_virus	0	2	0.189936	na	na	na
MSBT2738	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Cervidpoxvirus|s__Moosepox_virus_GoldyGopher14	0	1	0.169536	na	na	na
MSBT1133	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Turkeypox_virus	0	1	0.201841	na	na	na
MSBT7	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Fowlpox_virus	0	33	0.28633	na	na	na
MSBT2511	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Flamingopox_virus_FGPVKD09	0	1	0.229403	na	na	na
MSBT8	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Pigeonpox_virus	0	2	0.228086	na	na	na
MSBT1431	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Penguinpox_virus	0	1	0.230826	na	na	na
MSBT435	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Canarypox_virus	0	4	0.276249	na	na	na
MSBT996	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Sciuripoxvirus|s__Squirrelpox_virus	0	1	0.156032	na	na	na
MSBT40	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Asfuvirales|f__Asfarviridae|g__Asfivirus|s__African_swine_fever_virus	0	200	0.300234	na	na	na
MSBT2165	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_HV_GcV1	0	1	0.007923	na	na	na
MSBT2017	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Sewage_associated_gemycircularvirus_1	0	1	0.007852	na	na	na
MSBT2683	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Murine_feces_associated_gemycircularvirus_1	0	1	0.007455	na	na	na
MSBT2431	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Lupine_feces_associated_gemycircularvirus_1	0	1	0.007652	na	na	na
MSBT2430	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Giant_panda_associated_gemycircularvirus	0	15	0.021463	na	na	na
MSBT2684	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Murine_feces_associated_gemycircularvirus_2	0	1	0.007641	na	na	na
MSBT2365	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_sp	0	6	0.021899	na	na	na
MSBT2192	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Common_bean_associated_gemycircularvirus	0	3	0.008263	na	na	na
MSBT2705	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gila_monster_associated_gemycircularvirus	0	1	0.007694	na	na	na
MSBT2194	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Synedrella_leaf_curl_virus	0	1	0.009583	na	na	na
MSBT1350	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Palampur_virus	0	1	0.018451	na	na	na
MSBT2886	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Ocimum_yellow_vein_virus	0	1	0.018676	na	na	na
MSBT1271	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Seychelles_virus	0	1	0.009572	na	na	na
MSBT1360	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_distortion_virus	0	1	0.00924	na	na	na
MSBT1078	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Mayotte_virus	0	1	0.009651	na	na	na
MSBT2139	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Triumfetta_yellow_mosaic_virus	0	1	0.017639	na	na	na
MSBT1544	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tobacco_leaf_curl_Pusa_virus	0	1	0.009408	na	na	na
MSBT716	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Rhynchosia_golden_mosaic_virus	0	2	0.024157	na	na	na
MSBT62	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Potato_yellow_mosaic_virus	0	2	0.026102	na	na	na
MSBT960	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tobacco_leaf_curl_Zimbabwe_virus	0	1	0.009601	na	na	na
MSBT1025	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Mali_virus	0	1	0.009658	na	na	na
MSBT1408	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Euphorbia_yellow_mosaic_virus	0	2	0.018197	na	na	na
MSBT618	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Jatropha_mosaic_virus	0	1	0.016977	na	na	na
MSBT1333	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Cotabato_virus	0	1	0.009533	na	na	na
MSBT963	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Laos_virus	0	1	0.009497	na	na	na
MSBT933	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Karnataka_virus	0	5	0.012309	na	na	na
MSBT1200	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malvastrum_yellow_mosaic_Jamaica_virus	0	1	0.01722	na	na	na
MSBT2036	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_latent_virus	0	1	0.009583	na	na	na
MSBT1844	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_China_virus_OX2	0	1	0.009619	na	na	na
MSBT1286	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Bean_leaf_curl_Madagascar_virus	0	1	0.009612	na	na	na
MSBT2872	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_blistering_leaf_virus	0	1	0.017335	na	na	na
MSBT907	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Croton_yellow_vein_mosaic_virus	0	2	0.014405	na	na	na
MSBT1849	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malvastrum_leaf_curl_Philippines_virus	0	1	0.009458	na	na	na
MSBT1851	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_golden_leaf_spot_virus	0	1	0.009344	na	na	na
MSBT1460	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malvastrum_yellow_vein_Honghe_virus	0	1	0.009619	na	na	na
MSBT1578	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_leaf_curl_Sao_Paulo_virus	0	1	0.00968	na	na	na
MSBT1375	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Kerala_virus	0	2	0.013579	na	na	na
MSBT838	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Honeysuckle_yellow_vein_mosaic_virus	0	1	0.009605	na	na	na
MSBT1935	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_leaf_curl_Henan_virus	0	2	0.012509	na	na	na
MSBT2842	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Hibiscus_golden_mosaic_virus	0	1	0.017514	na	na	na
MSBT2798	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__African_cassava_mosaic_Burkina_Faso_virus	0	1	0.018601	na	na	na
MSBT1850	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_curl_Yunnan_virus	0	1	0.009544	na	na	na
MSBT950	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_huasteco_yellow_vein_virus	0	1	0.017342	na	na	na
MSBT2473	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Coccinia_mosaic_Virudhunagar_virus	0	1	0.009658	na	na	na
MSBT1024	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_yellow_vein_Mali_virus	0	1	0.009705	na	na	na
MSBT1305	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Rhynchosia_golden_mosaic_Yucatan_virus	0	1	0.017152	na	na	na
MSBT2753	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Bitter_gourd_yellow_mosaic_virus	0	1	0.018472	na	na	na
MSBT1731	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Dalechampia_chlorotic_mosaic_virus	0	1	0.017371	na	na	na
MSBT2793	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_yellow_leaf_curl_Aceh_virus	0	1	0.018222	na	na	na
MSBT1818	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Corchorus_yellow_vein_mosaic_virus	0	1	0.009558	na	na	na
MSBT1216	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Kudzu_mosaic_virus	0	1	0.01829	na	na	na
MSBT1764	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Blechum_interveinal_chlorosis_virus	0	1	0.017431	na	na	na
MSBT2262	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Burkina_Faso_virus	0	1	0.009744	na	na	na
MSBT1537	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_yellow_leaf_curl_virus	0	1	0.00959	na	na	na
MSBT1779	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_yellow_blotch_virus	0	1	0.009293	na	na	na
MSBT961	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_golden_mottle_virus	0	1	0.017192	na	na	na
MSBT977	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_China_virus	0	4	0.012466	na	na	na
MSBT1780	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_yellow_mosaic_Alagoas_virus	0	1	0.009318	na	na	na
MSBT2725	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Hollyhock_yellow_vein_virus	0	1	0.00954	na	na	na
MSBT2695	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malachra_yellow_mosaic_virus	0	1	0.009512	na	na	na
MSBT1463	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_deformation_virus	0	1	0.009025	na	na	na
MSBT1867	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Gandhinagar_virus	0	1	0.00964	na	na	na
MSBT1359	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_common_mosaic_virus	0	1	0.016984	na	na	na
MSBT1834	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Allamanda_leaf_mottle_distortion_virus	0	1	0.017635	na	na	na
MSBT730	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_curly_stunt_virus	0	1	0.009726	na	na	na
MSBT1280	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Radish_leaf_curl_virus	0	2	0.013461	na	na	na
MSBT968	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_mottle_Taino_virus	0	1	0.017102	na	na	na
MSBT928	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Gujarat_virus	0	1	0.018319	na	na	na
