# report v0.1.0 (Mar 6, 2023)
# Database: MetaSBT-Viruses
# Timestamp: 2023-03-30 17:10:30.520239
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination	Mean strain heterogeneity
MSBT2790	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Bathycoccus_sp_RCC716_virus_1	0	1	0.125554	0.0	0.0	0.0
MSBT1506	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_OlV4	0	1	0.160622	0.0	0.0	0.0
MSBT2060	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_mediterraneus_virus_1	0	1	0.1567	0.0	0.0	0.0
MSBT2059	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_7	0	1	0.146723	0.0	0.0	0.0
MSBT2016	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Yellowstone_lake_phycodnavirus_3	0	1	0.139185	0.0	0.0	0.0
MSBT1650	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_tauri_virus_RT_2011	0	1	0.153796	0.0	0.0	0.0
MSBT1505	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_OlV3	0	1	0.152042	0.0	0.0	0.0
MSBT1507	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_OlV5	0	1	0.149198	0.0	0.0	0.0
MSBT1509	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Micromonas_pusilla_virus_12T	0	1	0.164956	0.0	0.0	0.0
MSBT2014	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Yellowstone_lake_phycodnavirus_1	0	1	0.154035	0.0	0.0	0.0
MSBT1536	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_1	0	1	0.153299	0.0	0.0	0.0
MSBT1508	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Ostreococcus_lucimarinus_virus_OlV6	0	1	0.148105	0.0	0.0	0.0
MSBT1535	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Micromonas_sp_RCC1109_virus_MpV1	0	1	0.14852	0.0	0.0	0.0
MSBT2791	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Prasinovirus|s__Bathycoccus_sp_RCC716_virus_3	0	1	0.148473	0.0	0.0	0.0
MSBT452	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_NY2A	0	1	0.216246	0.0	0.0	0.0
MSBT2225	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Only_Syngen_Nebraska_virus_5	0	1	0.227845	0.0	0.0	0.0
MSBT1106	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Acanthocystis_turfacea_chlorella_virus_1	0	1	0.222837	0.0	0.0	0.0
MSBT1207	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_AR158	0	1	0.211309	0.0	0.0	0.0
MSBT41	k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Algavirales|f__Phycodnaviridae|g__Chlorovirus|s__Paramecium_bursaria_Chlorella_virus_1	0	1	0.219457	0.0	0.0	0.0
MSBT307	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Volepox_virus	0	1	0.136492	0.0	0.0	0.0
MSBT285	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Ectromelia_virus	0	4	0.143397	0.0	0.0	0.0
MSBT3	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Vaccinia_virus	0	130	0.210437	0.0	0.0	0.0
MSBT2693	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Akhmeta_virus	0	6	0.159279	0.0	0.0	0.0
MSBT5	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Raccoonpox_virus	0	2	0.143544	0.0	0.0	0.0
MSBT4	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Variola_virus	0	55	0.141161	0.0	0.0	0.0
MSBT1	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Cowpox_virus	0	92	0.221008	0.0	0.0	0.0
MSBT795	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Skunkpox_virus	0	1	0.140382	0.0	0.0	0.0
MSBT305	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Taterapox_virus	0	1	0.137589	0.0	0.0	0.0
MSBT2	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Monkeypox_virus	0	5090	0.188011	0.0	0.0	0.0
MSBT306	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Orthopoxvirus|s__Camelpox_virus	0	9	0.141861	0.0	0.0	0.0
MSBT537	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Alphaentomopoxvirus|s__Anomala_cuprea_entomopoxvirus	0	1	0.088552	0.0	0.0	0.0
MSBT641	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Deltaentomopoxvirus|s__Melanoplus_sanguinipes_entomopoxvirus	0	1	0.074424	0.0	0.0	0.0
MSBT735	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Parapoxvirus|s__Bovine_papular_stomatitis_virus	0	4	0.10297	0.0	0.0	0.0
MSBT736	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Parapoxvirus|s__Parapoxvirus_of_red_deer_in_New_Zealand	0	1	0.090699	0.0	0.0	0.0
MSBT6	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Parapoxvirus|s__Orf_virus	0	24	0.158	0.0	0.0	0.0
MSBT734	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Parapoxvirus|s__Pseudocowpox_virus	0	2	0.105642	0.0	0.0	0.0
MSBT393	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Oryzopoxvirus|s__Cotia_virus	0	2	0.089563	0.0	0.0	0.0
MSBT584	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Oryzopoxvirus|s__BeAn_58058_virus	0	1	0.085259	0.0	0.0	0.0
MSBT2174	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Pteropopoxvirus|s__Pteropox_virus	0	1	0.09869	0.0	0.0	0.0
MSBT2540	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Crocodylidpoxvirus|s__Saltwater_crocodilepox_virus	0	16	0.134859	0.0	0.0	0.0
MSBT1816	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Crocodylidpoxvirus|s__Nile_crocodilepox_virus	0	1	0.124414	0.0	0.0	0.0
MSBT668	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Yatapoxvirus|s__Tanapox_virus	0	3	0.094386	0.0	0.0	0.0
MSBT388	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Yatapoxvirus|s__Yaba_monkey_tumor_virus	0	1	0.089306	0.0	0.0	0.0
MSBT11	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Leporipoxvirus|s__Myxoma_virus	0	117	0.187171	0.0	0.0	0.0
MSBT10	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Leporipoxvirus|s__Rabbit_fibroma_virus	0	1	0.127722	0.0	0.0	0.0
MSBT2452	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Centapoxvirus|s__NY_014_poxvirus	0	1	0.122189	0.0	0.0	0.0
MSBT1629	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Centapoxvirus|s__Yokapox_virus	0	1	0.095043	0.0	0.0	0.0
MSBT1845	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Vespertilionpoxvirus|s__Eptesipox_virus	0	2	0.088592	0.0	0.0	0.0
MSBT13	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Molluscipoxvirus|s__Molluscum_contagiosum_virus	0	30	0.152992	0.0	0.0	0.0
MSBT12	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Suipoxvirus|s__Swinepox_virus	0	7	0.107532	0.0	0.0	0.0
MSBT1701	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Betaentomopoxvirus|s__Mythimna_separata_entomopoxvirus	0	1	0.095597	0.0	0.0	0.0
MSBT14	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Betaentomopoxvirus|s__Choristoneura_biennis_entomopoxvirus	0	1	0.10108	0.0	0.0	0.0
MSBT296	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Betaentomopoxvirus|s__Amsacta_moorei_entomopoxvirus	0	1	0.0761	0.0	0.0	0.0
MSBT9	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Capripoxvirus|s__Sheeppox_virus	0	19	0.086188	0.0	0.0	0.0
MSBT865	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Capripoxvirus|s__Goatpox_virus	0	12	0.093964	0.0	0.0	0.0
MSBT526	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Capripoxvirus|s__Lumpy_skin_disease_virus	0	72	0.096136	0.0	0.0	0.0
MSBT2531	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Cervidpoxvirus|s__White_tailed_deer_poxvirus	0	1	0.095318	0.0	0.0	0.0
MSBT1080	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Cervidpoxvirus|s__Mule_deerpox_virus	0	2	0.108936	0.0	0.0	0.0
MSBT2738	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Cervidpoxvirus|s__Moosepox_virus_GoldyGopher14	0	1	0.094693	0.0	0.0	0.0
MSBT1133	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Turkeypox_virus	0	1	0.116173	0.0	0.0	0.0
MSBT7	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Fowlpox_virus	0	33	0.203061	0.0	0.0	0.0
MSBT2511	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Flamingopox_virus_FGPVKD09	0	1	0.150731	0.0	0.0	0.0
MSBT8	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Pigeonpox_virus	0	2	0.149981	0.0	0.0	0.0
MSBT1431	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Penguinpox_virus	0	1	0.15635	0.0	0.0	0.0
MSBT435	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Avipoxvirus|s__Canarypox_virus	0	4	0.202253	0.0	0.0	0.0
MSBT996	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Sciuripoxvirus|s__Squirrelpox_virus	0	1	0.095997	0.0	0.0	0.0
MSBT40	k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Asfuvirales|f__Asfarviridae|g__Asfivirus|s__African_swine_fever_virus	0	199	0.262942	0.0	0.0	0.0
MSBT2165	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_HV_GcV1	0	1	0.000121	0.0	0.0	0.0
MSBT2017	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Sewage_associated_gemycircularvirus_1	0	1	7.9e-05	0.0	0.0	0.0
MSBT2683	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Murine_feces_associated_gemycircularvirus_1	0	1	0.000107	0.0	0.0	0.0
MSBT2431	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Lupine_feces_associated_gemycircularvirus_1	0	1	0.000139	0.0	0.0	0.0
MSBT2430	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Giant_panda_associated_gemycircularvirus	0	15	0.000972	0.0	0.0	0.0
MSBT2684	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Murine_feces_associated_gemycircularvirus_2	0	1	0.000593	0.0	0.0	0.0
MSBT2365	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gemycircularvirus_sp	0	6	0.001022	0.0	0.0	0.0
MSBT2192	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Common_bean_associated_gemycircularvirus	0	3	8.2e-05	0.0	0.0	0.0
MSBT2705	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Genomoviridae|g__Gemycircularvirus|s__Gila_monster_associated_gemycircularvirus	0	1	8.9e-05	0.0	0.0	0.0
MSBT2194	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Synedrella_leaf_curl_virus	0	1	0.000182	0.0	0.0	0.0
MSBT1350	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Palampur_virus	0	1	0.000875	0.0	0.0	0.0
MSBT2886	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Ocimum_yellow_vein_virus	0	1	0.000868	0.0	0.0	0.0
MSBT1271	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Seychelles_virus	0	1	0.000146	0.0	0.0	0.0
MSBT1360	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_distortion_virus	0	1	0.000154	0.0	0.0	0.0
MSBT1078	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Mayotte_virus	0	1	0.000164	0.0	0.0	0.0
MSBT2139	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Triumfetta_yellow_mosaic_virus	0	1	0.000914	0.0	0.0	0.0
MSBT1544	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tobacco_leaf_curl_Pusa_virus	0	1	0.0002	0.0	0.0	0.0
MSBT716	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Rhynchosia_golden_mosaic_virus	0	2	0.001822	0.0	0.0	0.0
MSBT62	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Potato_yellow_mosaic_virus	0	2	0.001865	0.0	0.0	0.0
MSBT960	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tobacco_leaf_curl_Zimbabwe_virus	0	1	0.000207	0.0	0.0	0.0
MSBT1025	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Mali_virus	0	1	0.000186	0.0	0.0	0.0
MSBT1408	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Euphorbia_yellow_mosaic_virus	0	2	0.001254	0.0	0.0	0.0
MSBT618	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Jatropha_mosaic_virus	0	1	0.001293	0.0	0.0	0.0
MSBT1333	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Cotabato_virus	0	1	0.000239	0.0	0.0	0.0
MSBT963	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Laos_virus	0	1	0.000232	0.0	0.0	0.0
MSBT933	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Karnataka_virus	0	5	0.000264	0.0	0.0	0.0
MSBT1200	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malvastrum_yellow_mosaic_Jamaica_virus	0	1	0.001011	0.0	0.0	0.0
MSBT2036	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_latent_virus	0	1	0.000161	0.0	0.0	0.0
MSBT1844	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_China_virus_OX2	0	1	0.000114	0.0	0.0	0.0
MSBT1286	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Bean_leaf_curl_Madagascar_virus	0	1	0.000164	0.0	0.0	0.0
MSBT2872	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_blistering_leaf_virus	0	1	0.001165	0.0	0.0	0.0
MSBT907	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Croton_yellow_vein_mosaic_virus	0	2	0.000343	0.0	0.0	0.0
MSBT1849	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malvastrum_leaf_curl_Philippines_virus	0	1	0.000268	0.0	0.0	0.0
MSBT1851	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_golden_leaf_spot_virus	0	1	0.000146	0.0	0.0	0.0
MSBT1460	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malvastrum_yellow_vein_Honghe_virus	0	1	0.000132	0.0	0.0	0.0
MSBT1578	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_leaf_curl_Sao_Paulo_virus	0	1	0.000221	0.0	0.0	0.0
MSBT1375	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Kerala_virus	0	2	0.000322	0.0	0.0	0.0
MSBT838	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Honeysuckle_yellow_vein_mosaic_virus	0	1	0.000171	0.0	0.0	0.0
MSBT1935	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sweet_potato_leaf_curl_Henan_virus	0	2	0.000268	0.0	0.0	0.0
MSBT2842	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Hibiscus_golden_mosaic_virus	0	1	0.001057	0.0	0.0	0.0
MSBT2798	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__African_cassava_mosaic_Burkina_Faso_virus	0	1	0.000811	0.0	0.0	0.0
MSBT1850	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_yellow_leaf_curl_Yunnan_virus	0	1	0.000214	0.0	0.0	0.0
MSBT950	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_huasteco_yellow_vein_virus	0	1	0.00104	0.0	0.0	0.0
MSBT2473	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Coccinia_mosaic_Virudhunagar_virus	0	1	0.000139	0.0	0.0	0.0
MSBT1024	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_yellow_vein_Mali_virus	0	1	0.000182	0.0	0.0	0.0
MSBT1305	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Rhynchosia_golden_mosaic_Yucatan_virus	0	1	0.000872	0.0	0.0	0.0
MSBT2753	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Bitter_gourd_yellow_mosaic_virus	0	1	0.000818	0.0	0.0	0.0
MSBT1731	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Dalechampia_chlorotic_mosaic_virus	0	1	0.00099	0.0	0.0	0.0
MSBT2793	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_yellow_leaf_curl_Aceh_virus	0	1	0.001047	0.0	0.0	0.0
MSBT1818	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Corchorus_yellow_vein_mosaic_virus	0	1	0.000171	0.0	0.0	0.0
MSBT1216	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Kudzu_mosaic_virus	0	1	0.000732	0.0	0.0	0.0
MSBT1764	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Blechum_interveinal_chlorosis_virus	0	1	0.001168	0.0	0.0	0.0
MSBT2262	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_Burkina_Faso_virus	0	1	0.00015	0.0	0.0	0.0
MSBT1537	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Pepper_yellow_leaf_curl_virus	0	1	0.000161	0.0	0.0	0.0
MSBT1779	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_yellow_blotch_virus	0	1	0.000161	0.0	0.0	0.0
MSBT961	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_golden_mottle_virus	0	1	0.001025	0.0	0.0	0.0
MSBT977	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_curl_China_virus	0	4	0.000304	0.0	0.0	0.0
MSBT1780	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Sida_yellow_mosaic_Alagoas_virus	0	1	0.000189	0.0	0.0	0.0
MSBT2725	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Hollyhock_yellow_vein_virus	0	1	0.000182	0.0	0.0	0.0
MSBT2695	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Malachra_yellow_mosaic_virus	0	1	0.000214	0.0	0.0	0.0
MSBT1463	k__Viruses|p__Cressdnaviricota|c__Repensiviricetes|o__Geplafuvirales|f__Geminiviridae|g__Begomovirus|s__Tomato_leaf_deformation_virus	0	1	0.000186	0.0	0.0	0.0
